rule,Accuracy,Precision,Recall,F1,MCC,TN,FP,FN,TP
base AND ExtraTrees_Prob>=0.104 AND Mean_Regressor_PHQ>=25.482,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.13 AND Mean_Regressor_PHQ>=13.327,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.13 AND Mean_Regressor_PHQ>=25.482,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.138 AND Mean_Regressor_PHQ>=13.327,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.138 AND Mean_Regressor_PHQ>=25.482,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.156 AND Mean_Regressor_PHQ>=13.327,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.156 AND Mean_Regressor_PHQ>=25.482,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.162 AND Mean_Regressor_PHQ>=13.327,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.162 AND Mean_Regressor_PHQ>=25.482,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.168 AND Mean_Regressor_PHQ>=13.327,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.168 AND Mean_Regressor_PHQ>=25.482,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.17 AND Mean_Regressor_PHQ>=13.327,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.17 AND Mean_Regressor_PHQ>=25.482,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.19 AND Mean_Regressor_PHQ>=13.327,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.19 AND Mean_Regressor_PHQ>=25.482,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.198 AND Mean_Regressor_PHQ>=13.327,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.198 AND Mean_Regressor_PHQ>=25.482,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.204 AND Mean_Regressor_PHQ>=13.327,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.204 AND Mean_Regressor_PHQ>=25.482,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.212 AND Mean_Regressor_PHQ>=13.327,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.212 AND Mean_Regressor_PHQ>=25.482,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.224 AND Mean_Regressor_PHQ>=13.327,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.224 AND Mean_Regressor_PHQ>=25.482,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.234 AND Mean_Regressor_PHQ>=13.327,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.234 AND Mean_Regressor_PHQ>=25.482,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.246 AND Mean_Regressor_PHQ>=13.327,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.246 AND Mean_Regressor_PHQ>=25.482,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.248 AND Mean_Regressor_PHQ>=13.327,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.248 AND Mean_Regressor_PHQ>=25.482,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.258 AND Mean_Regressor_PHQ>=13.327,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.258 AND Mean_Regressor_PHQ>=25.482,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.26 AND Mean_Regressor_PHQ>=13.327,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.26 AND Mean_Regressor_PHQ>=25.482,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.282 AND Mean_Regressor_PHQ>=13.327,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.282 AND Mean_Regressor_PHQ>=25.482,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.284 AND Mean_Regressor_PHQ>=13.327,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.284 AND Mean_Regressor_PHQ>=25.482,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.29 AND Mean_Regressor_PHQ>=13.327,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.29 AND Mean_Regressor_PHQ>=25.482,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.308 AND Mean_Regressor_PHQ>=13.327,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.308 AND Mean_Regressor_PHQ>=25.482,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.312 AND Mean_Regressor_PHQ>=13.327,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.312 AND Mean_Regressor_PHQ>=25.482,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.314 AND Mean_Regressor_PHQ>=13.327,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.314 AND Mean_Regressor_PHQ>=25.482,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.318 AND Mean_Regressor_PHQ>=13.327,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.318 AND Mean_Regressor_PHQ>=25.482,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.328 AND Mean_Regressor_PHQ>=13.327,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.328 AND Mean_Regressor_PHQ>=25.482,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.334 AND Mean_Regressor_PHQ>=13.327,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.334 AND Mean_Regressor_PHQ>=25.482,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.338 AND Mean_Regressor_PHQ>=13.327,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.338 AND Mean_Regressor_PHQ>=25.482,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.354 AND Mean_Regressor_PHQ>=13.327,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.354 AND Mean_Regressor_PHQ>=25.482,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.362 AND Mean_Regressor_PHQ>=13.327,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.362 AND Mean_Regressor_PHQ>=25.482,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.366 AND Mean_Regressor_PHQ>=13.327,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.366 AND Mean_Regressor_PHQ>=25.482,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.382 AND Mean_Regressor_PHQ>=13.327,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.382 AND Mean_Regressor_PHQ>=25.482,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.39 AND Mean_Regressor_PHQ>=13.327,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.39 AND Mean_Regressor_PHQ>=25.482,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.404 AND Mean_Regressor_PHQ>=13.327,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.404 AND Mean_Regressor_PHQ>=25.482,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.592 AND Mean_Regressor_PHQ>=7.004,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.592 AND Mean_Regressor_PHQ>=7.051,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.642 AND Mean_Regressor_PHQ>=0.16,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.642 AND Mean_Regressor_PHQ>=0.24,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.642 AND Mean_Regressor_PHQ>=1.715,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.642 AND Mean_Regressor_PHQ>=1.799,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.642 AND Mean_Regressor_PHQ>=1.904,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.642 AND Mean_Regressor_PHQ>=2.243,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.642 AND Mean_Regressor_PHQ>=2.318,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.642 AND Mean_Regressor_PHQ>=2.637,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.642 AND Mean_Regressor_PHQ>=3.064,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.642 AND Mean_Regressor_PHQ>=3.2,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.642 AND Mean_Regressor_PHQ>=3.216,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.642 AND Mean_Regressor_PHQ>=3.759,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.642 AND Mean_Regressor_PHQ>=3.794,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.642 AND Mean_Regressor_PHQ>=4.095,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.642 AND Mean_Regressor_PHQ>=4.654,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.642 AND Mean_Regressor_PHQ>=5.065,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.642 AND Mean_Regressor_PHQ>=5.463,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.642 AND Mean_Regressor_PHQ>=5.589,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.642 AND Mean_Regressor_PHQ>=5.819,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.642 AND Mean_Regressor_PHQ>=5.846,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.642 AND Mean_Regressor_PHQ>=6.08,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.642 AND Mean_Regressor_PHQ>=6.298,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.642 AND Mean_Regressor_PHQ>=6.36,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.642 AND Mean_Regressor_PHQ>=6.471,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.642 AND Mean_Regressor_PHQ>=6.473,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.642 AND Mean_Regressor_PHQ>=6.77,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.642 AND Mean_Regressor_PHQ>=6.876,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.642 AND Mean_Regressor_PHQ>=7.004,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND ExtraTrees_Prob>=0.642 AND Mean_Regressor_PHQ>=7.051,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.193 AND Mean_Regressor_PHQ>=13.327,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.193 AND Mean_Regressor_PHQ>=25.482,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.198 AND Mean_Regressor_PHQ>=13.327,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.198 AND Mean_Regressor_PHQ>=25.482,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.206 AND Mean_Regressor_PHQ>=13.327,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.206 AND Mean_Regressor_PHQ>=25.482,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.212 AND Mean_Regressor_PHQ>=13.327,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.212 AND Mean_Regressor_PHQ>=25.482,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.214 AND Mean_Regressor_PHQ>=13.327,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.214 AND Mean_Regressor_PHQ>=25.482,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.233 AND Mean_Regressor_PHQ>=13.327,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.233 AND Mean_Regressor_PHQ>=25.482,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.238 AND Mean_Regressor_PHQ>=13.327,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.238 AND Mean_Regressor_PHQ>=25.482,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.244 AND Mean_Regressor_PHQ>=13.327,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.244 AND Mean_Regressor_PHQ>=25.482,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.245 AND Mean_Regressor_PHQ>=13.327,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.245 AND Mean_Regressor_PHQ>=25.482,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.25 AND Mean_Regressor_PHQ>=13.327,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.25 AND Mean_Regressor_PHQ>=25.482,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.251 AND Mean_Regressor_PHQ>=13.327,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.251 AND Mean_Regressor_PHQ>=25.482,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.253 AND Mean_Regressor_PHQ>=13.327,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.253 AND Mean_Regressor_PHQ>=25.482,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.256 AND Mean_Regressor_PHQ>=13.327,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.256 AND Mean_Regressor_PHQ>=25.482,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.258 AND Mean_Regressor_PHQ>=13.327,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.258 AND Mean_Regressor_PHQ>=25.482,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.26 AND Mean_Regressor_PHQ>=13.327,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.26 AND Mean_Regressor_PHQ>=25.482,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.265 AND Mean_Regressor_PHQ>=13.327,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.265 AND Mean_Regressor_PHQ>=25.482,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.266 AND Mean_Regressor_PHQ>=13.327,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.266 AND Mean_Regressor_PHQ>=25.482,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.269 AND Mean_Regressor_PHQ>=13.327,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.269 AND Mean_Regressor_PHQ>=25.482,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.273 AND Mean_Regressor_PHQ>=13.327,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.273 AND Mean_Regressor_PHQ>=25.482,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.274 AND Mean_Regressor_PHQ>=13.327,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.274 AND Mean_Regressor_PHQ>=25.482,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.277 AND Mean_Regressor_PHQ>=13.327,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.277 AND Mean_Regressor_PHQ>=25.482,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.278 AND Mean_Regressor_PHQ>=13.327,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.278 AND Mean_Regressor_PHQ>=25.482,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.342 AND Mean_Regressor_PHQ>=7.004,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.342 AND Mean_Regressor_PHQ>=7.051,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.345 AND Mean_Regressor_PHQ>=7.004,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.345 AND Mean_Regressor_PHQ>=7.051,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.384 AND Mean_Regressor_PHQ>=0.16,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.384 AND Mean_Regressor_PHQ>=0.24,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.384 AND Mean_Regressor_PHQ>=1.715,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.384 AND Mean_Regressor_PHQ>=1.799,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.384 AND Mean_Regressor_PHQ>=1.904,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.384 AND Mean_Regressor_PHQ>=2.243,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.384 AND Mean_Regressor_PHQ>=2.318,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.384 AND Mean_Regressor_PHQ>=2.637,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.384 AND Mean_Regressor_PHQ>=3.064,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.384 AND Mean_Regressor_PHQ>=3.2,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.384 AND Mean_Regressor_PHQ>=3.216,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.384 AND Mean_Regressor_PHQ>=3.759,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.384 AND Mean_Regressor_PHQ>=3.794,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.384 AND Mean_Regressor_PHQ>=4.095,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.384 AND Mean_Regressor_PHQ>=4.654,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.384 AND Mean_Regressor_PHQ>=5.065,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.384 AND Mean_Regressor_PHQ>=5.463,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.384 AND Mean_Regressor_PHQ>=5.589,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.384 AND Mean_Regressor_PHQ>=5.819,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.384 AND Mean_Regressor_PHQ>=5.846,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.384 AND Mean_Regressor_PHQ>=6.08,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.384 AND Mean_Regressor_PHQ>=6.298,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.384 AND Mean_Regressor_PHQ>=6.36,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.384 AND Mean_Regressor_PHQ>=6.471,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.384 AND Mean_Regressor_PHQ>=6.473,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.384 AND Mean_Regressor_PHQ>=6.77,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.384 AND Mean_Regressor_PHQ>=6.876,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.384 AND Mean_Regressor_PHQ>=7.004,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.384 AND Mean_Regressor_PHQ>=7.051,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
base AND SVC_RBF_Prob>=0.387 AND Mean_Regressor_PHQ>=0.16,0.6808510638297872,0.0,0.0,0.0,-0.0960346885066768,32,1,14,0
