candidate,weights,threshold,Dev_Accuracy,Dev_Precision,Dev_Recall,Dev_F1,Dev_AUC,Dev_MCC,Dev_TN,Dev_FP,Dev_FN,Dev_TP,Test_Accuracy,Test_Precision,Test_Recall,Test_F1,Test_AUC,Test_MCC,Test_TN,Test_FP,Test_FN,Test_TP
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.333;GradientBoostingClf:0.111;LogisticRegression:0.333;RandomForestClf:0.111;ExtraTreesClf:0.111,0.6300000000000001,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.5289855072463767,0.0815016078203043,22,1,11,1,0.8297872340425532,0.875,0.5,0.6363636363636364,0.79004329004329,0.5715595018720835,32,1,7,7
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.300;GradientBoostingClf:0.100;LogisticRegression:0.300;RandomForestClf:0.100;ExtraTreesClf:0.100;SVC_RBF:0.100,0.6000000000000001,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.5253623188405797,0.0815016078203043,22,1,11,1,0.8297872340425532,0.875,0.5,0.6363636363636364,0.79004329004329,0.5715595018720835,32,1,7,7
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.250;GradientBoostingClf:0.167;LogisticRegression:0.250;RandomForestClf:0.083;SVC_RBF:0.250,0.5800000000000001,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.5036231884057971,0.0815016078203043,22,1,11,1,0.8297872340425532,0.875,0.5,0.6363636363636364,0.7878787878787878,0.5715595018720835,32,1,7,7
WeightedSoftVoting,GradientBoostingClf:0.600;LogisticRegression:0.400,0.7200000000000001,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.5072463768115942,0.0815016078203043,22,1,11,1,0.8085106382978723,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.7727272727272727,0.5115850204490008,32,1,8,6
WeightedSoftVoting,GradientBoostingClf:0.273;LogisticRegression:0.273;RandomForestClf:0.091;ExtraTreesClf:0.091;SVC_RBF:0.273,0.56,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.5289855072463768,0.0815016078203043,22,1,11,1,0.8085106382978723,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.7878787878787878,0.5115850204490008,32,1,8,6
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.125;GradientBoostingClf:0.250;LogisticRegression:0.250;SVC_RBF:0.375,0.5800000000000001,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.4963768115942029,0.0815016078203043,22,1,11,1,0.8085106382978723,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.7748917748917749,0.5115850204490008,32,1,8,6
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.125;GradientBoostingClf:0.250;LogisticRegression:0.250;RandomForestClf:0.125;SVC_RBF:0.250,0.5800000000000001,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.5108695652173914,0.0815016078203043,22,1,11,1,0.8085106382978723,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.7857142857142858,0.5115850204490008,32,1,8,6
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.111;GradientBoostingClf:0.222;LogisticRegression:0.222;RandomForestClf:0.111;SVC_RBF:0.333,0.55,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.5072463768115942,0.0815016078203043,22,1,11,1,0.8085106382978723,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.7878787878787878,0.5115850204490008,32,1,8,6
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.143;GradientBoostingClf:0.429;LogisticRegression:0.429,0.7400000000000001,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.5072463768115942,0.0815016078203043,22,1,11,1,0.8085106382978723,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.7683982683982684,0.5115850204490008,32,1,8,6
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.100;GradientBoostingClf:0.300;LogisticRegression:0.300;SVC_RBF:0.300,0.6200000000000001,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.4963768115942029,0.0815016078203043,22,1,11,1,0.8085106382978723,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.774891774891775,0.5115850204490008,32,1,8,6
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.111;GradientBoostingClf:0.333;LogisticRegression:0.333;ExtraTreesClf:0.111;SVC_RBF:0.111,0.6500000000000001,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.5253623188405797,0.0815016078203043,22,1,11,1,0.8085106382978723,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.7813852813852814,0.5115850204490008,32,1,8,6
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.100;GradientBoostingClf:0.300;LogisticRegression:0.300;ExtraTreesClf:0.100;SVC_RBF:0.200,0.6200000000000001,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.5217391304347827,0.0815016078203043,22,1,11,1,0.8085106382978723,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.7857142857142857,0.5115850204490008,32,1,8,6
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.091;GradientBoostingClf:0.273;LogisticRegression:0.273;ExtraTreesClf:0.091;SVC_RBF:0.273,0.5900000000000001,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.5108695652173914,0.0815016078203043,22,1,11,1,0.8085106382978723,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.7857142857142857,0.5115850204490008,32,1,8,6
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.100;GradientBoostingClf:0.300;LogisticRegression:0.300;RandomForestClf:0.100;SVC_RBF:0.200,0.6200000000000001,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.5108695652173914,0.0815016078203043,22,1,11,1,0.8085106382978723,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.7835497835497837,0.5115850204490008,32,1,8,6
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.091;GradientBoostingClf:0.273;LogisticRegression:0.273;RandomForestClf:0.091;SVC_RBF:0.273,0.5900000000000001,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.5072463768115942,0.0815016078203043,22,1,11,1,0.8085106382978723,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.7835497835497837,0.5115850204490008,32,1,8,6
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.100;GradientBoostingClf:0.300;LogisticRegression:0.300;RandomForestClf:0.200;SVC_RBF:0.100,0.6200000000000001,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.5181159420289855,0.0815016078203043,22,1,11,1,0.8085106382978723,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.7857142857142857,0.5115850204490008,32,1,8,6
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.286;LogisticRegression:0.143;RandomForestClf:0.143;SVC_RBF:0.429,0.4900000000000001,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.49275362318840576,0.0815016078203043,22,1,11,1,0.8085106382978723,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.7900432900432901,0.5115850204490008,32,1,8,6
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.400;LogisticRegression:0.200;RandomForestClf:0.200;ExtraTreesClf:0.200,0.56,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.5543478260869565,0.0815016078203043,22,1,11,1,0.8085106382978723,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.7922077922077922,0.5115850204490008,32,1,8,6
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.333;LogisticRegression:0.167;RandomForestClf:0.167;ExtraTreesClf:0.167;SVC_RBF:0.167,0.5200000000000001,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.532608695652174,0.0815016078203043,22,1,11,1,0.8085106382978723,0.7777777777777778,0.5,0.6086956521739131,0.7922077922077922,0.5106954600494468,31,2,7,7
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.333;GradientBoostingClf:0.167;LogisticRegression:0.333;SVC_RBF:0.167,0.6600000000000001,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.5,0.0815016078203043,22,1,11,1,0.8085106382978723,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.7662337662337663,0.5115850204490008,32,1,8,6
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.286;GradientBoostingClf:0.143;LogisticRegression:0.286;SVC_RBF:0.286,0.6100000000000001,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.5036231884057971,0.0815016078203043,22,1,11,1,0.8085106382978723,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.7813852813852814,0.5115850204490008,32,1,8,6
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.250;GradientBoostingClf:0.125;LogisticRegression:0.250;SVC_RBF:0.375,0.5700000000000001,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.4963768115942029,0.0815016078203043,22,1,11,1,0.8085106382978723,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.7792207792207791,0.5115850204490008,32,1,8,6
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.182;GradientBoostingClf:0.091;LogisticRegression:0.182;RandomForestClf:0.091;ExtraTreesClf:0.182;SVC_RBF:0.273,0.5100000000000001,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.5434782608695652,0.0815016078203043,22,1,11,1,0.8085106382978723,0.7777777777777778,0.5,0.6086956521739131,0.7857142857142857,0.5106954600494468,31,2,7,7
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.286;GradientBoostingClf:0.143;LogisticRegression:0.286;RandomForestClf:0.286,0.6100000000000001,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.5253623188405796,0.0815016078203043,22,1,11,1,0.8085106382978723,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.7922077922077921,0.5115850204490008,32,1,8,6
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.222;GradientBoostingClf:0.222;LogisticRegression:0.333;ExtraTreesClf:0.111;SVC_RBF:0.111,0.6400000000000001,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.5289855072463768,0.0815016078203043,22,1,11,1,0.8085106382978723,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.7835497835497837,0.5115850204490008,32,1,8,6
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.200;GradientBoostingClf:0.200;LogisticRegression:0.300;ExtraTreesClf:0.100;SVC_RBF:0.200,0.6100000000000001,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.5217391304347826,0.0815016078203043,22,1,11,1,0.8085106382978723,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.7835497835497834,0.5115850204490008,32,1,8,6
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.200;GradientBoostingClf:0.200;LogisticRegression:0.300;RandomForestClf:0.100;SVC_RBF:0.200,0.6100000000000001,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.5072463768115941,0.0815016078203043,22,1,11,1,0.8085106382978723,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.7857142857142857,0.5115850204490008,32,1,8,6
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.200;GradientBoostingClf:0.200;LogisticRegression:0.300;RandomForestClf:0.200;SVC_RBF:0.100,0.6100000000000001,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.5217391304347826,0.0815016078203043,22,1,11,1,0.8085106382978723,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.7857142857142857,0.5115850204490008,32,1,8,6
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.154;GradientBoostingClf:0.154;LogisticRegression:0.231;RandomForestClf:0.231;SVC_RBF:0.231,0.55,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.5326086956521738,0.0815016078203043,22,1,11,1,0.8085106382978723,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.7922077922077922,0.5115850204490008,32,1,8,6
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.429;LogisticRegression:0.286;SVC_RBF:0.286,0.6000000000000001,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.49637681159420294,0.0815016078203043,22,1,11,1,0.8085106382978723,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.7727272727272727,0.5115850204490008,32,1,8,6
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.300;LogisticRegression:0.200;ExtraTreesClf:0.200;SVC_RBF:0.300,0.5300000000000001,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.5326086956521738,0.0815016078203043,22,1,11,1,0.8085106382978723,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.7857142857142857,0.5115850204490008,32,1,8,6
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.500;LogisticRegression:0.333;RandomForestClf:0.167,0.6400000000000001,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.5072463768115942,0.0815016078203043,22,1,11,1,0.8085106382978723,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.7878787878787878,0.5115850204490008,32,1,8,6
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.429;LogisticRegression:0.286;RandomForestClf:0.143;SVC_RBF:0.143,0.6000000000000001,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.5,0.0815016078203043,22,1,11,1,0.8085106382978723,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.7878787878787878,0.5115850204490008,32,1,8,6
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.375;LogisticRegression:0.250;RandomForestClf:0.125;SVC_RBF:0.250,0.5700000000000001,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.5036231884057971,0.0815016078203043,22,1,11,1,0.8085106382978723,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.7878787878787878,0.5115850204490008,32,1,8,6
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.333;LogisticRegression:0.222;RandomForestClf:0.111;SVC_RBF:0.333,0.5400000000000001,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.5,0.0815016078203043,22,1,11,1,0.8085106382978723,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.7943722943722944,0.5115850204490008,32,1,8,6
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.333;GradientBoostingClf:0.111;LogisticRegression:0.333;RandomForestClf:0.111;SVC_RBF:0.111,0.6400000000000001,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.5036231884057971,0.0815016078203043,22,1,11,1,0.8085106382978723,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.7813852813852814,0.5115850204490008,32,1,8,6
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.300;GradientBoostingClf:0.100;LogisticRegression:0.300;RandomForestClf:0.100;SVC_RBF:0.200,0.6100000000000001,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.5036231884057971,0.0815016078203043,22,1,11,1,0.8085106382978723,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.7835497835497836,0.5115850204490008,32,1,8,6
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.273;GradientBoostingClf:0.091;LogisticRegression:0.273;RandomForestClf:0.091;SVC_RBF:0.273,0.5800000000000001,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.5,0.0815016078203043,22,1,11,1,0.8085106382978723,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.7878787878787878,0.5115850204490008,32,1,8,6
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.273;GradientBoostingClf:0.091;LogisticRegression:0.273;RandomForestClf:0.091;ExtraTreesClf:0.091;SVC_RBF:0.182,0.5800000000000001,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.5217391304347826,0.0815016078203043,22,1,11,1,0.8085106382978723,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.7878787878787877,0.5115850204490008,32,1,8,6
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.250;GradientBoostingClf:0.083;LogisticRegression:0.250;RandomForestClf:0.083;ExtraTreesClf:0.083;SVC_RBF:0.250,0.56,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.5217391304347826,0.0815016078203043,22,1,11,1,0.8085106382978723,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.7922077922077921,0.5115850204490008,32,1,8,6
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.231;GradientBoostingClf:0.077;LogisticRegression:0.231;RandomForestClf:0.077;ExtraTreesClf:0.154;SVC_RBF:0.231,0.55,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.536231884057971,0.0815016078203043,22,1,11,1,0.8085106382978723,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.7878787878787878,0.5115850204490008,32,1,8,6
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.333;GradientBoostingClf:0.111;LogisticRegression:0.333;RandomForestClf:0.222,0.6400000000000001,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.5144927536231884,0.0815016078203043,22,1,11,1,0.8085106382978723,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.7835497835497836,0.5115850204490008,32,1,8,6
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.300;GradientBoostingClf:0.100;LogisticRegression:0.300;RandomForestClf:0.200;SVC_RBF:0.100,0.6100000000000001,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.5181159420289855,0.0815016078203043,22,1,11,1,0.8085106382978723,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.7878787878787877,0.5115850204490008,32,1,8,6
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.273;GradientBoostingClf:0.091;LogisticRegression:0.273;RandomForestClf:0.182;SVC_RBF:0.182,0.5800000000000001,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.5181159420289855,0.0815016078203043,22,1,11,1,0.8085106382978723,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.79004329004329,0.5115850204490008,32,1,8,6
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.250;GradientBoostingClf:0.083;LogisticRegression:0.250;RandomForestClf:0.167;SVC_RBF:0.250,0.56,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.5144927536231884,0.0815016078203043,22,1,11,1,0.8085106382978723,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.7878787878787877,0.5115850204490008,32,1,8,6
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.125;GradientBoostingClf:0.375;LogisticRegression:0.375;RandomForestClf:0.125,0.7000000000000002,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.5036231884057971,0.0815016078203043,22,1,11,1,0.7872340425531915,0.8333333333333334,0.35714285714285715,0.5,0.7835497835497837,0.4479075736395105,32,1,9,5
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.111;GradientBoostingClf:0.333;LogisticRegression:0.333;RandomForestClf:0.111;SVC_RBF:0.111,0.6600000000000001,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.5072463768115942,0.0815016078203043,22,1,11,1,0.7872340425531915,0.8333333333333334,0.35714285714285715,0.5,0.7813852813852814,0.4479075736395105,32,1,9,5
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.400;LogisticRegression:0.200;RandomForestClf:0.400,0.56,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.5217391304347826,0.0815016078203043,22,1,11,1,0.7872340425531915,0.8333333333333334,0.35714285714285715,0.5,0.7922077922077922,0.4479075736395105,32,1,9,5
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.333;LogisticRegression:0.167;RandomForestClf:0.333;SVC_RBF:0.167,0.5300000000000001,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.5181159420289855,0.0815016078203043,22,1,11,1,0.7872340425531915,0.8333333333333334,0.35714285714285715,0.5,0.7857142857142858,0.4479075736395105,32,1,9,5
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.286;LogisticRegression:0.143;RandomForestClf:0.286;SVC_RBF:0.286,0.5000000000000001,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.5181159420289855,0.0815016078203043,22,1,11,1,0.7872340425531915,0.8333333333333334,0.35714285714285715,0.5,0.787878787878788,0.4479075736395105,32,1,9,5
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.200;GradientBoostingClf:0.100;LogisticRegression:0.200;RandomForestClf:0.200;SVC_RBF:0.300,0.5300000000000001,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.5217391304347826,0.0815016078203043,22,1,11,1,0.7872340425531915,0.8333333333333334,0.35714285714285715,0.5,0.79004329004329,0.4479075736395105,32,1,9,5
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.200;GradientBoostingClf:0.100;LogisticRegression:0.200;RandomForestClf:0.200;ExtraTreesClf:0.100;SVC_RBF:0.200,0.5300000000000001,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.5326086956521738,0.0815016078203043,22,1,11,1,0.7872340425531915,0.75,0.42857142857142855,0.5454545454545454,0.7835497835497836,0.4477655083790516,31,2,8,6
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.222;GradientBoostingClf:0.111;LogisticRegression:0.222;RandomForestClf:0.333;SVC_RBF:0.111,0.56,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.5289855072463767,0.0815016078203043,22,1,11,1,0.7872340425531915,0.8333333333333334,0.35714285714285715,0.5,0.7857142857142857,0.4479075736395105,32,1,9,5
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.200;GradientBoostingClf:0.100;LogisticRegression:0.200;RandomForestClf:0.300;SVC_RBF:0.200,0.5400000000000001,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.5289855072463767,0.0815016078203043,22,1,11,1,0.7872340425531915,0.8333333333333334,0.35714285714285715,0.5,0.7878787878787878,0.4479075736395105,32,1,9,5
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.182;GradientBoostingClf:0.091;LogisticRegression:0.182;RandomForestClf:0.273;SVC_RBF:0.273,0.5200000000000001,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.5289855072463767,0.0815016078203043,22,1,11,1,0.7872340425531915,0.8333333333333334,0.35714285714285715,0.5,0.7857142857142857,0.4479075736395105,32,1,9,5
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.250;GradientBoostingClf:0.250;LogisticRegression:0.375;RandomForestClf:0.125,0.6900000000000002,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.5108695652173912,0.0815016078203043,22,1,11,1,0.7872340425531915,0.8333333333333334,0.35714285714285715,0.5,0.7792207792207793,0.4479075736395105,32,1,9,5
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.222;GradientBoostingClf:0.222;LogisticRegression:0.333;RandomForestClf:0.111;SVC_RBF:0.111,0.6500000000000001,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.5072463768115941,0.0815016078203043,22,1,11,1,0.7872340425531915,0.8333333333333334,0.35714285714285715,0.5,0.7813852813852814,0.4479075736395105,32,1,9,5
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.154;GradientBoostingClf:0.154;LogisticRegression:0.231;RandomForestClf:0.154;ExtraTreesClf:0.154;SVC_RBF:0.154,0.55,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.5434782608695652,0.0815016078203043,22,1,11,1,0.7872340425531915,0.75,0.42857142857142855,0.5454545454545454,0.7835497835497836,0.4477655083790516,31,2,8,6
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.143;GradientBoostingClf:0.143;LogisticRegression:0.214;RandomForestClf:0.143;ExtraTreesClf:0.143;SVC_RBF:0.214,0.5400000000000001,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.5398550724637681,0.0815016078203043,22,1,11,1,0.7872340425531915,0.75,0.42857142857142855,0.5454545454545454,0.7835497835497836,0.4477655083790516,31,2,8,6
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.600;LogisticRegression:0.400,0.7200000000000001,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.4855072463768116,0.0815016078203043,22,1,11,1,0.7872340425531915,0.8333333333333334,0.35714285714285715,0.5,0.7748917748917749,0.4479075736395105,32,1,9,5
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.500;LogisticRegression:0.333;SVC_RBF:0.167,0.6500000000000001,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.48913043478260865,0.0815016078203043,22,1,11,1,0.7872340425531915,0.8333333333333334,0.35714285714285715,0.5,0.7727272727272727,0.4479075736395105,32,1,9,5
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.333;LogisticRegression:0.222;ExtraTreesClf:0.333;SVC_RBF:0.111,0.55,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.5507246376811594,0.0815016078203043,22,1,11,1,0.7872340425531915,0.75,0.42857142857142855,0.5454545454545454,0.7900432900432901,0.4477655083790516,31,2,8,6
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.300;LogisticRegression:0.200;ExtraTreesClf:0.300;SVC_RBF:0.200,0.5300000000000001,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.5434782608695652,0.0815016078203043,22,1,11,1,0.7872340425531915,0.75,0.42857142857142855,0.5454545454545454,0.7878787878787878,0.4477655083790516,31,2,8,6
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.333;LogisticRegression:0.222;RandomForestClf:0.111;ExtraTreesClf:0.111;SVC_RBF:0.222,0.55,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.5289855072463768,0.0815016078203043,22,1,11,1,0.7872340425531915,0.8333333333333334,0.35714285714285715,0.5,0.7922077922077921,0.4479075736395105,32,1,9,5
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.300;LogisticRegression:0.200;RandomForestClf:0.100;ExtraTreesClf:0.100;SVC_RBF:0.300,0.5300000000000001,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.5217391304347826,0.0815016078203043,22,1,11,1,0.7872340425531915,0.8333333333333334,0.35714285714285715,0.5,0.79004329004329,0.4479075736395105,32,1,9,5
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.300;LogisticRegression:0.200;RandomForestClf:0.100;ExtraTreesClf:0.200;SVC_RBF:0.200,0.5300000000000001,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.5289855072463768,0.0815016078203043,22,1,11,1,0.7872340425531915,0.75,0.42857142857142855,0.5454545454545454,0.79004329004329,0.4477655083790516,31,2,8,6
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.429;LogisticRegression:0.286;RandomForestClf:0.286,0.6100000000000001,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.5253623188405797,0.0815016078203043,22,1,11,1,0.7872340425531915,0.8333333333333334,0.35714285714285715,0.5,0.7922077922077922,0.4479075736395105,32,1,9,5
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.375;LogisticRegression:0.250;RandomForestClf:0.250;SVC_RBF:0.125,0.5800000000000001,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.5217391304347826,0.0815016078203043,22,1,11,1,0.7872340425531915,0.8333333333333334,0.35714285714285715,0.5,0.7922077922077922,0.4479075736395105,32,1,9,5
WeightedSoftVoting,GradientBoostingClf_Accuracy:0.333;LogisticRegression:0.222;RandomForestClf:0.222;SVC_RBF:0.222,0.55,0.6571428571428571,0.5,0.08333333333333333,0.14285714285714285,0.5217391304347826,0.0815016078203043,22,1,11,1,0.7872340425531915,0.8333333333333334,0.35714285714285715,0.5,0.7943722943722944,0.4479075736395105,32,1,9,5
